Year|Month|Day|Product Format|Total Net Sales|PO-Total
2021|November|26|25962434|13411.58|8332.073988
2021|November|27|25978341|5218.05|3241.764108
2021|November|28|25997510|1944.33|1207.933846
2021|November|29|26232599|486.98|302.5410422
2021|November|30|26307959|5706.72|3545.355079
2021|November|1|26307960|45993.96|28574.19318
2021|November|2|26309707|132051.2|82038.08713
2021|November|3|26310046|39517.9|24550.87817
2021|November|4|26310048|67744.96|42087.21262
2021|November|5|26315189|549.81|341.5747883
2021|November|6|26321310|138019.12|85745.71524
2021|November|7|26353983|1849.45|1148.988727
2021|November|8|26356045|6300.75|3914.40197
2021|November|9|39026959|893.73|555.2384197
2021|November|10|39057860|513.79|319.1970144
2021|November|11|39103796|2259.22|1403.562309
2021|November|12|39134645|170.11|105.6824853
2021|November|13|42333713|2634.3|1636.584392
2021|November|14|42334473|37221.62|23124.29198
2021|November|15|42334474|23263.51|14452.68093
2021|November|16|42334844|17072.83|10606.66102
2021|November|17|42344393|5007.48|3110.945456
2021|November|18|42346440|24517.29|15231.6039
2021|November|19|42348895|103.25|64.14506264
2021|November|20|42348896|69.35|43.08435927
2021|November|21|42349032|33642.52|20900.74143
2021|November|22|42353809|1722.19|1069.92722
2021|November|23|42354517|6036.41|3750.178185
2021|November|24|42355561|1906.9|1184.680096
2021|November|25|42357432|75248.71|46748.98999
2021|November|26|42371945|13952.9|8668.374281
2021|November|27|42397846|497.12|308.8406154
2021|November|28|42421928|12627.45|7844.92563
2021|November|29|42465924|139.46|86.64087589
2021|November|30|42465941|1266.86|787.0490466
2021|November|1|42472596|2206.64|1370.896475
2021|November|2|42478284|23760.01|14761.13637
2021|November|3|42490017|2732.76|1697.753621
2021|November|4|42498375|995.41|618.4081047
2021|November|5|42514251|3259.01|2024.691531
2021|November|6|42518531|2364.76|1469.130057
2021|November|7|42527423|1808.16|1123.336915
2021|November|8|42532983|7460.55|4634.938955
2021|November|9|42532984|3007.67|1868.544122
2021|November|10|42550184|135820.65|84379.89445
2021|November|11|42554958|881247.64|547483.6327
2021|November|12|42582864|6919.45|4298.775339
2021|November|13|42589021|2586.4|1606.826053
2021|November|14|42598682|7073.24|4394.318866
2021|November|15|42599227|1285614.28|798700.3247
2021|November|16|42599452|10283.18|6388.525184
2021|November|17|42603873|434.86|270.1609873
2021|November|18|42621072|23268.36|14455.69404
2021|November|19|42651264|16334.73|10148.10924
2021|November|20|42676498|10711.32|6654.511306
2021|November|21|42703389|19109.81|11872.15457
2021|November|22|42703390|19109.81|11872.15457
2021|November|23|42725341|84963.95|52784.67695
2021|November|24|42739192|3833.91|2381.853725
2021|November|25|42742629|22593.16|14036.2195
2021|November|26|42763357|3509.78|2180.484823
2021|November|27|42777757|33102.1|20565.00027
2021|November|28|52019084|845.24|525.1135375
2021|November|29|52033625|665.27|413.3054317
2021|November|30|52064859|1143.16|710.1992233
2021|November|1|52066552|1093.3|679.2232154
2021|November|2|52130703|7702.79|4785.432901
2021|November|3|52136986|364.53|226.4677936
2021|November|4|55512760|391139.18|242999.0044
2021|November|5|55568149|189.65|117.8218996
2021|November|6|55568389|4848.86|3012.401244
2021|November|7|55568390|1216.48|755.7499836
2021|November|8|55573644|293.1|182.0912141
2021|November|9|55577568|14235.56|8843.979544
2021|November|10|55579920|287.36|178.5251835
2021|November|11|55582598|15584.07|9681.754444
2021|November|12|55590441|1442.01|895.8626807
2021|November|13|55597718|99098.81|61566.09564
2021|November|14|84031919|158.23|98.30192021
2021|November|15|84053436|1858.4|1154.549002
2021|November|16|84135722|41451.36|25752.05892
2021|November|17|84145767|494042.4|306928.6266
2021|November|18|84156926|1200.77|745.9899939
2021|November|19|84189628|13022.25|8090.198954
2021|November|20|84209473|19096.97|11864.1776
2021|November|21|84230143|10592.46|6580.66838
2021|November|22|84273011|19841.04|12326.43829
2021|November|23|84277350|5414424.2|3363763.482
2021|November|24|84278262|2030062.66|1261196.092
2021|November|25|84278263|2030062.66|1261196.092
2021|November|26|84298332|74037.91|45996.76876
2021|November|27|84307923|34503.06|21435.36024
2021|November|28|84362636|3955.8|2457.579068
2021|November|29|84364823|32891.64|20434.24996
2021|November|30|84407155|15544.34|9657.071797
2021|November|1|84429957|14328.58|8901.76912
2021|November|2|84443372|220491.27|136982.3373
2021|November|3|84443373|220491.26|136982.3311
2021|November|4|84540755|74728.98|46426.1027
2021|November|5|84627071|12215.55|7589.028765
2021|November|6|84664795|28804.62|17895.14919
2021|November|7|84676688|303160.17|188341.1922
2021|November|8|84676689|303160.17|188341.1922
2021|November|9|84726034|1910776.18|1187088.211
2021|November|10|84726035|1950990.09|1212071.492
2021|November|11|84726038|960405.67|596661.3256
2021|November|12|84726039|482711.63|299889.276
2021|November|13|84741540|3157272.61|1961486.192
2021|November|14|84774226|1904098.59|1182939.693
2021|November|15|84922348|1039029.03|645506.8496
2021|November|16|88893910|3789.16|2354.052354
2021|November|17|88957150|5079.86|3155.912232
2021|November|18|89019137|3167.44|1967.802782
2021|November|19|89022635|16579.3|10300.05072
2021|November|20|89060436|2428.23|1508.561409
2021|November|21|90213642|70.36|43.71183155
2021|November|22|90386222|522.99|324.9126035
2021|November|23|90451441|2472.39|1535.996237
2021|November|24|90455299|159.73|99.23380974
2021|November|25|90531999|1070.95|665.3380614
2021|November|26|90575190|320.28|198.9770524
2021|November|27|90767242|4427.3|2750.503011
2021|November|28|90921339|320.96|199.399509
2021|November|29|90922616|1318.75|819.2862117
2021|November|30|92138912|669.09|415.6786437
2021|November|1|92159858|12014.29|7463.99404
2021|November|2|92242674|8880.08|5516.835718
2021|November|3|92256297|2713.4|1685.726034
2021|November|4|93230070|145.65|90.48647336
2021|November|5|93249221|1284.11|797.7657762
2021|November|6|93251342|781.54|485.5392955
2021|November|7|93281612|1154.62|717.3188594
2021|November|8|93284542|378.79|235.3269567
2021|November|9|93288274|920.35|571.7763526
2021|November|10|93290501|521.4|323.9248006
2021|November|11|93290890|1426.16|886.0157147
2021|November|12|93294583|955.86|593.837284
2021|November|13|93296979|484.89|301.2426094
2021|November|14|93298250|69.59|43.23346159
2021|November|15|93302282|776.59|482.46406
2021|November|16|93316265|310.71|193.0315972
2021|November|17|93319842|3741.38|2324.368566
2021|November|18|93320088|445.34|276.6717888
2021|November|19|93325097|1585.89|985.2495244
2021|November|20|93326080|76|47.21573618
2021|November|21|93385924|880.13|546.789288
2021|November|22|93399621|190.15|118.1325294
2021|November|23|93399899|233.32|144.9523101
2021|November|24|93743584|464.93|288.8422661
2021|November|25|93801734|883.08|548.6220041
2021|November|26|94509632|6457.48|4011.772001
2021|November|27|94515132|5.85|3.634369167
2021|November|28|94520666|302.97|188.2230473
2021|November|29|94522432|495.98|308.1323794
2021|November|30|94523424|1879.7|1167.781833
2021|November|1|94526189|27793.11|17266.73881
2021|November|2|94538401|169.73|105.4464066
2021|November|3|94542299|912.65|566.992653
2021|November|4|94551787|1193.49|741.4672234
2021|November|5|94551833|2515.17|1562.573726
2021|November|6|94559626|7956.72|4943.189374
2021|November|7|94560841|17406.93|10814.22388
2021|November|8|94665750|38265.41|23772.75662
2021|November|9|94670721|396.94|246.60282
2021|November|10|94672320|3548.67|2204.645612
2021|November|11|94709345|4443.91|2760.822134
2021|November|12|94772338|3776.78|2346.361159
2021|November|13|94772339|660.92|410.6029521
2021|November|14|95060302|422.99|262.7866348
2021|November|15|95072281|1932.57|1200.627833
2021|November|16|95092182|2209.2|1372.4869
2021|November|17|95094217|61.11|37.96517945
2021|November|18|95095473|7236.79|4495.925887
2021|November|19|95102240|4975.87|3091.307437
2021|November|20|95102241|3258.25|2024.219374
2021|November|21|95134678|709.74|440.93285
2021|November|22|95137393|97.32|60.4609927
2021|November|23|95157887|461.7|286.8355973
2021|November|24|95173683|114.37|71.05347036
2021|November|25|95190194|43836.15|27233.63281
2021|November|26|95215888|623.33|387.2498005
2021|November|27|95215889|2704.76|1680.35835
2021|November|28|95218373|3242.92|2014.695463
2021|November|29|95224796|135.56|84.21796312
2021|November|30|95227395|3470.12|2155.845664
2021|November|1|95238091|872.99|542.3534938
2021|November|2|95238092|582|361.5731376
2021|November|3|95238094|1416.67|880.1199602
2021|November|4|95238490|82.38|51.17937298
2021|November|5|95238491|164.75|102.3525334
2021|November|6|95242734|272.81|169.4858551
2021|November|7|95245966|3041.52|1889.573762
2021|November|8|95249844|2352.71|1461.643877
2021|November|9|95249845|2352.71|1461.643877
2021|November|10|95259723|23.18|14.40079954
2021|November|11|95277186|142.62|88.6040565
2021|November|12|95298551|14294.28|8880.459913
2021|November|13|95298592|8255.75|5128.964658
2021|November|14|95315621|181873.92|112990.9345
2021|November|15|95315638|43195.07|26835.35565
2021|November|16|95315639|373291.58|231911.01
2021|November|17|95319189|389.27|241.8377582
2021|November|18|95330438|5051.92|3138.554236
2021|November|19|95330582|5894.84|3662.226451
2021|November|20|95330587|13080.48|8126.374906
2021|November|21|95332074|5038.18|3130.018128
2021|November|22|95333850|811.5|504.1522357
2021|November|23|95350452|286.4|177.9287742
2021|November|24|95350453|4161.63|2585.45295
2021|November|25|95351022|2995.22|1860.809439
2021|November|26|95352366|4872.42|3027.038122
2021|November|27|95364002|21814.32|13552.35761
2021|November|28|95374599|4349.44|2702.131731
2021|November|29|95379791|1130.46|702.3092253
2021|November|30|95391327|102.87|63.90898396
2021|November|1|95395570|943.17|585.9534986
2021|November|2|95395933|14419.95|8958.533618
2021|November|3|95416888|7809.98|4852.025727
2021|November|4|95417438|2122.99|1318.928102
2021|November|5|95437535|4810.74|2988.718825
2021|November|6|95437548|3662.27|2275.220712
2021|November|7|95442049|357.86|222.3239915
2021|November|8|95443281|1593.49|989.971098
2021|November|9|95459391|3274.46|2034.289993
2021|November|10|95473425|35488.57|22047.61788
2021|November|11|95473426|2365.91|1469.844505
2021|November|12|95473904|650.39|404.0610876
2021|November|13|95476239|480.67|298.6208936
2021|November|14|95479569|375.1|233.0345084
2021|November|15|95483974|2655.73|1649.897988
2021|November|16|95491330|303.44|188.5150393
2021|November|17|95492001|542.32|336.9215532
2021|November|18|95492102|19239.23|11952.558
2021|November|19|95494217|735.63|457.0172633
2021|November|20|95507585|6057.49|3763.274339
2021|November|21|95914479|577.01|358.4730518
2021|November|22|95915120|420.05|260.9601314
2021|November|23|95915123|380.31|236.2712714
2021|November|24|95915137|3068.85|1906.552789
2021|November|25|95920040|383.85|238.4705307
2021|November|26|95932791|3584.59|2226.96126
2021|November|27|95933133|42.53|26.42217447
2021|November|28|95940510|66180.57|41115.32018
2021|November|29|95942519|1865.04|1158.674166
2021|November|30|95942520|3963.2|2462.17639
2021|November|1|95971538|777.78|483.2033591
2021|November|2|96253544|46378.69|28813.21041
2021|November|3|96464281|1377.4|855.7230923
2021|November|4|96464389|1580.47|981.8822969
2021|November|5|96540941|278.77|173.1885628
2021|November|6|96601837|341.9|212.4086869
2021|November|7|96624541|313.43|194.7214236
2021|November|8|96626828|5301.89|3293.85052
2021|November|9|96628697|662.31|411.466503
2021|November|10|96649301|811.96|504.4380151
2021|November|11|96660202|4080.47|2535.031513
2021|November|12|96661547|8827.6|5484.23201
2021|November|13|96694041|517.46|321.4770374
2021|November|14|96694779|890.8|553.4181288
2021|November|15|96830933|8078.94|5019.119733
2021|November|16|96830934|8078.94|5019.119733
2021|November|17|96868917|1382.81|859.0841072
2021|November|18|96901555|293.68|182.4515448
2021|November|19|96901556|266.67|165.6713206
2021|November|20|96968256|295.4|183.5201114
2021|November|21|96969573|1592.55|989.3871139
2020|December|22|8654382|93.76|0
2020|December|23|9599472|72466.1|0
2020|December|24|11562183|236.81|0
2020|December|25|11570574|140.24|0
2020|December|26|11588522|88.32|0
2020|December|27|11611795|40.84|0
2020|December|28|11612034|1204.18|0
2020|December|29|12380318|19198.15|0
2020|December|30|12588097|6959.49|0
2020|December|1|12589461|756.89|0
2020|December|2|12609261|4339.88|0
2020|December|3|12611130|1983.83|0
2020|December|4|12612459|2236.93|0
2020|December|5|12622410|44873.77|0
2020|December|6|12628565|2299.91|0
2020|December|7|12633917|632.57|0
2020|December|8|12634371|81.89|0
2020|December|9|12636524|9370.47|0
2020|December|10|12639692|605.41|0
2020|December|11|12642163|845.03|0
2020|December|12|12643668|1774.58|0
2020|December|13|12643670|2068.13|0
2020|December|14|12645181|122.73|0
2020|December|15|12653318|23664.1|0
2020|December|16|12670058|15914.29|0
2020|December|17|12673301|547.46|0
2020|December|18|12680750|37937.21|0
2020|December|19|12682079|2439.35|0
2020|December|20|12684050|2019.62|0
2020|December|21|13104978|1329.93|0
2020|December|22|13183767|9366.65|0
2020|December|23|13430603|3339.51|0
2020|December|24|13502178|2820.41|0
2020|December|25|13513407|35565.67|0
2020|December|26|13529651|2906.04|0
2020|December|27|13576846|26589.35|0
2020|December|28|13577963|58.36|0
2020|December|29|13579213|2742.55|0
2020|December|30|13581202|2046.2|0
2020|December|1|13586073|922.5|0
2020|December|2|13591798|4049.34|0
2020|December|3|13595628|18153.85|0
2020|December|4|13597428|79.88|0
2020|December|5|15075118|10302.03|0
2020|December|6|15779675|402.19|0
2020|December|7|15896222|278.05|0
2020|December|8|15926330|20400.64|0
2020|December|9|15936931|141.24|0
2020|December|10|19121015|54854.08|0
2020|December|11|19152924|3711.33|0
2020|December|12|19167140|1271.98|0
2020|December|13|19171816|59421.31|0
2020|December|14|19177106|5170.83|0
2020|December|15|19178589|164.72|0
2020|December|16|19179654|84563.03|0
2020|December|17|19257223|42.25|0
2020|December|18|19257432|6447.44|0
2020|December|19|19299512|6916.68|0
2020|December|20|19353644|2833.89|0
2020|December|21|20784691|1359.3|0
2020|December|22|20813489|23566.52|0
2020|December|23|20823966|1251.46|0
2020|December|24|20827127|3848.35|0
2020|December|25|20840181|3515.56|0
2020|December|26|20856305|299.18|0
2020|December|27|20876241|12189.28|0
2020|December|28|20906752|4329.81|0
2020|December|29|20919972|13035.53|0
2020|December|30|20940630|1709.79|0
2020|December|1|20982765|658.52|0
2020|December|2|20989077|100.6|0
2020|December|3|22692679|862.14|0
2020|December|4|22755815|1051.27|0
2020|December|5|22788860|23088.67|0
2020|December|6|22789383|1175.88|0
2020|December|7|22799541|8384.59|0
2020|December|8|22801689|5703.41|0
2020|December|9|22821111|12771.95|0
2020|December|10|22830097|14837.87|0
2020|December|11|22830098|16839.2|0
2020|December|12|22840301|750.89|0
2020|December|13|22842245|11314.26|0
2020|December|14|22857407|2791.04|0
2020|December|15|22886691|10.26|0
2020|December|16|22902540|463.16|0
2020|December|17|22909142|6911.81|0
2020|December|18|22914277|448.27|0
2020|December|19|22936099|3986.16|0
2020|December|20|22949861|14254.8|0
2020|December|21|22987077|1538.97|0
2020|December|22|22987365|654.5|0
2020|December|23|23119423|6148.22|0
2020|December|24|23119424|18499.91|0
2020|December|25|23166684|1227.52|0
2020|December|26|23233249|2552477.36|0
2020|December|27|23252076|889.1|0
2020|December|28|23400783|984.61|0
2020|December|29|23505817|4117.34|0
2020|December|30|23524604|18311.99|0
2020|December|1|24237378|247.88|0
2020|December|2|24262294|343.04|0
2020|December|3|24263196|2186.84|0
2020|December|4|24264783|190.33|0
2020|December|5|24271283|179.27|0
2020|December|6|24275868|18266.72|0
2020|December|7|24291516|247035.82|0
